# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)	Dind.region100 (J/m2)
7.335501303080966e-08	-8.296118e-09	-4.367974e-09	0.9330492	811480.4	0.0030555322
7.336000031877981e-08	5.7329657e-09	-1.9413218e-09	0.9324697	808777.75	0.0030537033
7.336501345702454e-08	-1.9716548e-09	3.8826435e-09	0.9312973	805922.1	0.0030518558
7.337000111729297e-08	1.7593228e-09	-1.9413218e-09	0.92955124	802987.8	0.0030500102
7.337501438867341e-08	1.789656e-09	6.794626e-09	0.9274183	799991.3	0.0030481464
7.338000238549133e-08	-8.735948e-09	9.706609e-10	0.9251327	797010.06	0.003046285
7.338501607685232e-08	-7.507455e-10	-1.067727e-08	0.92279303	794060.7	0.0030444064
7.339000419931622e-08	1.3831918e-08	3.397313e-09	0.9206794	791219.8	0.0030425305
7.339501808132831e-08	-5.6419664e-09	1.6986565e-08	0.91899097	788503.25	0.0030406385
7.340000644773171e-08	-2.0308045e-08	-6.3092958e-09	0.9177304	785981.3	0.0030387493
7.340502032146528e-08	1.1799596e-08	-2.183987e-08	0.916952	783668.3	0.0030368438
7.341000880746237e-08	2.161237e-08	1.5045243e-08	0.9166909	781623.9	0.003034943
7.341502299099608e-08	-1.7957227e-08	2.183987e-08	0.916791	779859.9	0.003033027
7.342001160933899e-08	-2.165787e-08	-1.7957227e-08	0.9171133	778421.75	0.003031115
7.342500035721143e-08	1.7107897e-08	-2.0869209e-08	0.9175885	777322.25	0.0030291982
7.343001474995158e-08	1.953455e-08	1.6501234e-08	0.918101	776576.06	0.0030272666
7.343500351190717e-08	-1.7289898e-08	2.23252e-08	0.9184801	776202.25	0.0030253413
7.344001783612757e-08	-1.976205e-08	-1.26185915e-08	0.9187437	776202.94	0.0030234016
7.344500668213766e-08	5.2628017e-09	-2.0383878e-08	0.9189359	776578.4	0.0030214684
7.345002105845224e-08	2.0596211e-08	4.8533044e-10	0.919026	777326.2	0.0030195215
7.345500980285181e-08	5.687466e-09	1.9898549e-08	0.9191374	778427.1	0.0030175818
7.346002413410883e-08	-2.2977362e-08	1.1647931e-08	0.919439	779875.06	0.0030156292
7.34650129009536e-08	-1.4559913e-08	-2.0383878e-08	0.91999936	781632.4	0.0030136844
7.347000153211482e-08	1.7653894e-08	-1.6501234e-08	0.92089546	783677.75	0.003011737
7.347501569196955e-08	1.7229231e-08	1.8927887e-08	0.9222461	785992.06	0.0030097782
7.348000408600593e-08	-1.5651906e-08	2.0869209e-08	0.9240452	788514.9	0.0030078276
7.348501794988033e-08	-2.2287283e-08	-1.4074582e-08	0.92618626	791232.1	0.003005866
7.349000607103298e-08	1.7904144e-08	-2.281053e-08	0.9285832	794073.56	0.0030039137
7.349501968660808e-08	1.9071969e-08	2.3295861e-08	0.93112314	797023.2	0.0030019504
7.350000000000014e-08	-2.4145189e-08	1.5045243e-08	0.93352205	800000	0.0029999998
7.350501580535715e-08	-1.5500241e-08	-2.4751852e-08	0.9354974	797219.4	0.0029971264
7.35100037287334e-08	2.3584025e-08	-1.1647931e-08	0.9365252	794497.75	0.0029942684
7.351501703204376e-08	1.3149422e-08	2.5237183e-08	0.9365718	791849.56	0.0029913979
7.352000489246427e-08	-2.3993524e-08	1.5530574e-08	0.935383	789343	0.0029885431
7.352501860018934e-08	-1.4256582e-08	-2.183987e-08	0.93297255	786991.8	0.0029856751
7.353000702797624e-08	2.1172541e-08	-1.4074582e-08	0.9298268	784857.3	0.0029828239
7.353502154203429e-08	1.5560907e-08	1.8442556e-08	0.9264449	782951.3	0.0029799603
7.354001074520802e-08	-1.5045243e-08	1.7471896e-08	0.9232616	781323.2	0.002977114
7.35450254443047e-08	-2.0050214e-08	-1.1647931e-08	0.9206959	779982.4	0.0029742576
7.35500142815643e-08	8.569115e-09	-2.23252e-08	0.91936797	778963.44	0.0029714191
7.355500296035663e-08	2.0080547e-08	1.0191939e-08	0.9192803	778274.94	0.0029685863
7.356001701158651e-08	-5.5358003e-09	2.0869209e-08	0.920371	777926.6	0.0029657432
7.356500542138926e-08	-2.2173534e-08	-1.4559913e-09	0.9226821	777927.3	0.00296292
7.357001970983119e-08	7.8866197e-10	-2.3295861e-08	0.9257826	778277.3	0.002960089
7.357500851411793e-08	2.2401034e-08	-2.4266522e-09	0.9291236	778967.5	0.0029572775
7.358002287966522e-08	2.108154e-09	2.281053e-08	0.9323493	779993.8	0.002954459
7.358501170785033e-08	-2.4342356e-08	3.397313e-09	0.9350559	781329.9	0.0029516618
7.359000017711205e-08	-7.037291e-09	-2.0869209e-08	0.9368438	782959	0.002948872
7.359501395728786e-08	2.4918684e-08	-7.2799566e-09	0.9375594	784865.8	0.0029460771
7.360000199560512e-08	5.3841345e-09	3.057582e-08	0.93746793	787001.1	0.0029433046
7.360501584065445e-08	-3.048482e-08	5.8239653e-09	0.93669534	789353	0.002940527
7.361000432439216e-08	-2.6996505e-09	-3.203181e-08	0.9355992	791860.6	0.0029377723
7.361501848093427e-08	2.8831662e-08	0	0.93482155	794509.9	0.0029350135
7.362000723463088e-08	-2.8968161e-09	3.1546477e-08	0.934696	797232.1	0.002932279
7.362502133153568e-08	-3.0393817e-08	-6.3092958e-09	0.93545866	800011.94	0.0029295413
7.363000930625606e-08	7.295123e-09	-3.4458463e-08	0.937275	802777.06	0.002926829
7.363502253571925e-08	3.1789146e-08	1.1647931e-08	0.9400581	805512.3	0.0029241145
7.364000976880428e-08	-1.713823e-08	2.7663836e-08	0.94332206	808146.7	0.0029214257
7.36450221974441e-08	-2.3295861e-08	-1.8442556e-08	0.9466293	810665.5	0.0029187358
7.365000893486523e-08	1.7729727e-08	-1.9898549e-08	0.94953895	813003.7	0.0029160727
7.365502135329058e-08	1.5833905e-08	1.6986565e-08	0.9514722	815148.44	0.0029134096
7.366000819952021e-08	-1.7214065e-08	1.6015905e-08	0.9522146	817043.94	0.0029107737
7.36650207319695e-08	-1.3680252e-08	-1.8927887e-08	0.9519017	818679.8	0.0029081376
7.367000816627969e-08	2.011088e-08	-1.067727e-08	0.9506916	820013.6	0.0029055297
7.36750214506008e-08	6.5822943e-09	2.0383878e-08	0.9490766	821037.75	0.002902923
7.368000923661102e-08	-1.8882387e-08	7.2799566e-09	0.9476786	821725.75	0.0029003446
7.368502265079142e-08	-6.658127e-09	-1.6501234e-08	0.9469119	822073.7	0.0028977697
7.369001017664017e-08	1.944355e-08	-6.794626e-09	0.94699925	822072.5	0.0028952234
7.369502274582541e-08	5.4144675e-09	2.23252e-08	0.948045	821722.4	0.0028926812
7.370000938121116e-08	-2.3022864e-08	4.367974e-09	0.94976914	821032.4	0.0028901692
7.370502136018156e-08	-9.099946e-11	-2.23252e-08	0.951638	820006.56	0.0028876613
7.371000745843219e-08	2.0869209e-08	2.4266522e-09	0.9532497	818671.3	0.0028851843
7.371501928921385e-08	-6.4306285e-09	2.0869209e-08	0.9541335	817034.25	0.0028827125
7.372000605068662e-08	-2.1506205e-08	-9.706609e-09	0.9539454	815137.25	0.0028802722
7.372501882541384e-08	1.3983583e-08	-1.9413218e-08	0.95275706	812991.3	0.0028778373
7.373000669819417e-08	1.8806555e-08	1.9898549e-08	0.950794	810651.4	0.0028754345
7.373502079496422e-08	-2.2598199e-08	1.5530574e-08	0.9483897	808130.8	0.002873038
7.374000936333819e-08	-1.2921923e-08	-2.5237183e-08	0.9460644	805495.06	0.002870674
7.37450234449799e-08	2.693584e-08	-7.2799566e-09	0.94428074	802758.94	0.002868319
7.375000000000014e-08	5.657133e-09	2.7178505e-08	0.94325984	800000	0.0028660013
7.375501524218913e-08	-2.8634496e-08	3.8826435e-09	0.94321996	802873.75	0.0028636877
7.376000227702415e-08	-8.189951e-10	-2.7178505e-08	0.9444995	805686.3	0.0028614078
7.376501508848777e-08	2.6207843e-08	5.338635e-09	0.9466659	808423.4	0.0028591384
7.377000234405466e-08	-7.9776195e-09	2.3781192e-08	0.94951355	811014.1	0.0028569028
7.377501515717563e-08	-2.1748871e-08	-9.221278e-09	0.9527495	813443.8	0.0028546788
7.378000258356369e-08	1.0389105e-08	-1.8927887e-08	0.9555452	815649.75	0.002852488
7.378501522390218e-08	1.6076571e-08	1.4074582e-08	0.95734173	817619.56	0.00285031
7.379000180511577e-08	-1.7062398e-08	1.4559913e-08	0.95804286	819301.9	0.0028481672
7.379501379856542e-08	-1.05862705e-08	-1.9413218e-08	0.95760906	820687.8	0.0028460373
7.380000053777209e-08	2.1506205e-08	-6.794626e-09	0.95609534	821741.25	0.0028439423
7.380501318654417e-08	1.3649919e-09	2.135454e-08	0.95432466	822456.56	0.0028418612
7.381000098650838e-08	-1.9375301e-08	-2.9119827e-09	0.9528504	822814.9	0.0028398153
7.38150150546611e-08	4.580306e-09	-1.9413218e-08	0.95190257	822814.4	0.0028377834
7.382000304198063e-08	1.833639e-08	7.765287e-09	0.9520569	822454.7	0.0028357888
7.38250161599936e-08	-1.0396688e-08	1.7957227e-08	0.95321405	821738.3	0.0028338095
7.383000326656994e-08	-1.5022493e-08	-1.2133261e-08	0.95486397	820683.6	0.0028318663
7.383501491995099e-08	1.2626175e-08	-1.26185915e-08	0.95664626	819296.75	0.002829941
7.384000037971365e-08	1.0267772e-08	1.4074582e-08	0.95806754	817613.8	0.0028280516
7.384501162970926e-08	-1.44234145e-08	1.11626e-08	0.958519	815643.9	0.00282618
7.385002341723246e-08	-1.21029275e-08	-1.6015905e-08	0.9578315	813425.94	0.0028243358
7.385501060350277e-08	1.865489e-08	-1.067727e-08	0.95630294	811007.56	0.0028225286
7.386002475487019e-08	6.127297e-09	2.0383878e-08	0.9539934	808402.1	0.0028207398
7.386501420147517e-08	-1.9746881e-08	1.4559913e-09	0.9514379	805677.06	0.0028189875
7.387000353697049e-08	2.7299838e-09	-1.8927887e-08	0.9493387	802863.2	0.002817264
7.387501822972929e-08	1.7183732e-08	4.8533044e-09	0.9478743	799989.44	0.0028155607
7.388000654289954e-08	-5.2779687e-09	1.6986565e-08	0.9472466	797131.1	0.002813895
7.388501943245489e-08	-1.8070976e-08	-5.8239653e-09	0.94756025	794304.2	0.0028122512
7.389000640768665e-08	9.994774e-09	-1.6015905e-08	0.94850457	791581.25	0.0028106456
7.389501901126521e-08	1.275509e-08	1.0191939e-08	0.9495801	788977.56	0.0028090607
7.39000063619396e-08	-1.1428015e-08	1.26185915e-08	0.95047873	786560.3	0.002807515
7.390502021249017e-08	-7.537788e-09	-8.735948e-09	0.95094043	784342.75	0.0028059909
7.391000943142473e-08	5.945298e-09	-3.8826435e-09	0.9505494	782382.6	0.0028045052
7.391502447081227e-08	6.096964e-09	5.8239653e-09	0.9493892	780691.06	0.0028030425
7.392001392793395e-08	-5.368968e-09	6.794626e-09	0.9477844	779312.25	0.0028016188
7.392500339922367e-08	-1.0404271e-08	-5.338635e-09	0.9458675	778258.4	0.0028002255
7.393001797776651e-08	4.155642e-09	-1.0191939e-08	0.9440369	777542.94	0.0027988574
7.393500656667725e-08	7.962453e-09	4.8533044e-09	0.94280577	777184.9	0.002797528
7.3940020857556e-08	-3.0333152e-09	9.706609e-09	0.94237924	777185.8	0.002796224
7.394500958150319e-08	-9.5246095e-09	-2.9119827e-09	0.9427822	777545.9	0.0027949584
7.395002390033827e-08	2.2749864e-09	-1.0191939e-08	0.9440515	778263.1	0.0027937188
7.395501280104171e-08	1.0844102e-08	4.367974e-09	0.94602424	779318.7	0.0027925184
7.396000176771755e-08	-4.2011417e-09	9.221278e-09	0.94819766	780699.1	0.0027913498
7.396501595173231e-08	-8.432616e-09	-2.4266522e-09	0.95025235	782391.8	0.0027902094
7.397000425319552e-08	-6.0666305e-11	-7.2799566e-09	0.95195514	784352.94	0.0027891072
7.397501797121696e-08	7.037291e-09	-4.8533044e-10	0.9529574	786571.6	0.002788033
7.398000588746316e-08	2.8816494e-10	8.250617e-09	0.9531934	788990.06	0.0027869982
7.398501939996581e-08	-6.718793e-09	-4.8533044e-10	0.95290995	791595.06	0.0027859912
7.399000784193786e-08	-7.583288e-11	-6.794626e-09	0.9523422	794319.25	0.0027850228
7.399502214228505e-08	5.2021356e-09	-1.9413218e-09	0.9517706	797147.5	0.002784084
7.400000000000015e-08	1.4711579e-09	7.765287e-09	0.9516247	800000	0.0027831856
7.400501642852315e-08	-9.418444e-09	1.9413218e-09	0.952055	797732.75	0.0027823146
7.401000507869735e-08	-4.185975e-09	-8.735948e-09	0.95268506	795513.8	0.002781483
7.40150184718847e-08	9.964441e-09	-4.8533044e-10	0.95351183	793354.7	0.002780682
7.402000586928421e-08	-1.9716548e-09	1.067727e-08	0.9541841	791311.4	0.0027799194
7.402501871611924e-08	-9.5246095e-09	-2.4266522e-09	0.9541877	789395	0.0027791874
7.40300060131945e-08	6.369962e-09	-6.3092958e-09	0.95355403	787655.2	0.002778494
7.403501960351265e-08	5.8846314e-09	8.735948e-09	0.95247346	786101.5	0.0027778326
7.404000870128453e-08	-1.2770257e-08	6.3092958e-09	0.95096153	784774.2	0.002777209
7.404502400589276e-08	-4.0039763e-09	-1.26185915e-08	0.94923276	783680.75	0.0027766176
7.40500136974104e-08	1.2527592e-08	-2.4266522e-09	0.94790775	782849.94	0.0027760644
7.405500338215517e-08	4.0949755e-10	1.31039215e-08	0.9471328	782288.4	0.0027755466
7.40600180637414e-08	-1.1283933e-08	9.706609e-10	0.94686407	782004.5	0.0027750616
7.406500618899971e-08	7.8866197e-10	-8.250617e-09	0.94740576	782005.1	0.0027746146
7.407001963358447e-08	5.247635e-09	1.9413218e-09	0.9486097	782290.3	0.0027742009
7.407500753957287e-08	-1.4104916e-09	0	0.95000416	782852.8	0.002773825
7.408002095260121e-08	6.597461e-10	9.706609e-10	0.9514341	783689.44	0.0027734833
7.408500924736943e-08	-5.1718025e-09	2.4266522e-09	0.9527124	784778.44	0.0027731785
7.409002371139032e-08	-3.791644e-10	-6.794626e-09	0.95348656	786114	0.0027729082
7.409501259791604e-08	9.934108e-09	2.4266522e-09	0.95360994	787661.3	0.0027726751
7.410000140017652e-08	-4.1404755e-09	1.067727e-08	0.9533817	789402.4	0.002772478
7.410501571865748e-08	-1.141664e-08	-7.2799566e-09	0.9528953	791319.94	0.0027723152
7.411000418680694e-08	9.7824415e-09	-9.706609e-09	0.9522611	793364.2	0.00277219
7.411501780709671e-08	8.584282e-09	1.5045243e-08	0.9519884	795523.75	0.0027720998
7.412000587423142e-08	-1.6395068e-08	7.2799566e-09	0.95226777	797742.8	0.002772046
7.412501961761828e-08	-3.632395e-09	-1.7957227e-08	0.95301086	800008.8	0.002772028
7.413000740647499e-08	2.1111875e-08	1.9413218e-09	0.9542811	802263.06	0.002772046
7.413502072070582e-08	-8.842114e-09	2.23252e-08	0.9559578	804493.2	0.0027721003
7.414000842264934e-08	-2.1566871e-08	-1.2133261e-08	0.9575747	806641.06	0.00277219
7.41450213010133e-08	1.856389e-08	-1.6986565e-08	0.9588596	808694.8	0.0027723163
7.415000826203559e-08	1.0722769e-08	2.0383878e-08	0.95972925	810601.2	0.0027724782
7.41550209386727e-08	-2.1384873e-08	2.9119827e-09	0.95995057	812349.7	0.0027726765
7.416000806913401e-08	1.1526597e-09	-1.9898549e-08	0.9595291	813895.1	0.0027729098
7.41650209101217e-08	1.612207e-08	8.735948e-09	0.9588626	815228.94	0.0027731801
7.41700086774414e-08	-1.1238433e-08	1.0191939e-08	0.9581235	816316.3	0.0027734851
7.417502241454751e-08	-5.4599676e-09	-1.26185915e-08	0.9575147	817151.4	0.002773827
7.418001030697166e-08	1.3528586e-08	9.706609e-10	0.9574087	817712.1	0.002774203
7.418502362062695e-08	-7.3557893e-09	1.1647931e-08	0.95780486	817995.75	0.0027746174
7.419001099910087e-08	-7.1813737e-09	-1.11626e-08	0.95849496	817994.75	0.0027750642
7.419502324980256e-08	1.169343e-08	-1.9413218e-09	0.95937103	817709.3	0.0027755494
7.420000953790701e-08	-4.314891e-09	1.2133261e-08	0.96016335	817146.8	0.0027760668
7.420502145700132e-08	-1.00402735e-08	-7.2799566e-09	0.9604758	816310.5	0.0027766232
7.421000795845711e-08	8.675282e-09	-2.9119827e-09	0.9602418	815221.9	0.0027772107
7.42150204749946e-08	-1.8503223e-09	8.735948e-09	0.95952016	813886.94	0.0027778377
7.422000834290565e-08	-3.890227e-09	-3.8826435e-09	0.9582883	812340.1	0.0027784964
7.42250222856011e-08	4.7016386e-09	4.8533044e-10	0.95683897	810590	0.002779193
7.423001082214746e-08	-3.2608138e-10	4.367974e-09	0.9555427	808682.1	0.0027799215
7.423502495509285e-08	-5.5206337e-09	-5.338635e-09	0.9544893	806627	0.0027806882
7.424001309715769e-08	7.1737905e-09	-4.367974e-09	0.95383304	804478.4	0.0027814857
7.424500060949227e-08	3.1698144e-09	7.765287e-09	0.9536653	802259.56	0.0027823178
7.425000000000015e-08	-1.0267772e-08	-9.706609e-10	0.95379543	800000	0.0027831856
7.425501424632031e-08	6.870459e-09	-5.8239653e-09	0.95390254	795632.9	0.0027840908
7.42600015948287e-08	5.475134e-09	1.067727e-08	0.9537513	791357.7	0.0027850247
7.426501500729113e-08	-1.37333345e-08	9.706609e-10	0.95315397	787197	0.0027859982
7.427000360850364e-08	1.7593228e-09	-1.31039215e-08	0.9518397	783258.25	0.0027869998
7.427501828957606e-08	1.0919935e-08	6.3092958e-09	0.9498753	779564.06	0.0027880408
7.428000774219359e-08	-8.584282e-09	9.221278e-09	0.9475392	776209.9	0.00278911
7.428502307435091e-08	-5.4296345e-09	-7.765287e-09	0.94501865	773215	0.0027902178
7.429001263996364e-08	1.2436592e-08	-1.9413218e-09	0.94265616	770657.2	0.0027913535
7.429500188673741e-08	-8.265784e-10	1.6015905e-08	0.94078165	768560.3	0.0027925216
7.430001664922226e-08	-1.2345593e-08	-2.4266522e-09	0.9396296	766950.3	0.002793729
7.430500565390349e-08	2.21432e-09	-1.11626e-08	0.93921727	765868.75	0.0027949621
7.431002025423415e-08	8.644949e-09	4.367974e-09	0.93952996	765321.56	0.0027962346
7.431500945546773e-08	-4.807805e-09	9.706609e-09	0.9405097	765323.25	0.0027975324
7.43200244191808e-08	-1.0207106e-08	-5.8239653e-09	0.9418251	765873.56	0.002798869
7.432501384676018e-08	7.780454e-09	-9.221278e-09	0.9432038	766958.5	0.0028002302
7.433000316869414e-08	7.537788e-09	9.221278e-09	0.9444912	768562.2	0.0028016234
7.433501792136585e-08	-9.691442e-09	3.8826435e-09	0.9454665	770671.4	0.0028030549
7.434000682894869e-08	-4.47414e-09	-9.221278e-09	0.9460128	773231.6	0.0028045098
7.434502113211795e-08	5.080803e-09	-2.9119827e-09	0.9462016	776228.3	0.0028060032
7.435000984404355e-08	4.2769743e-09	4.367974e-09	0.94621414	779583.8	0.0028075199
7.435502423138085e-08	-3.6096452e-09	6.3092958e-09	0.94619966	783279.6	0.0028090747
7.436001305839074e-08	-6.73396e-09	-3.8826435e-09	0.946378	787219.94	0.0028106514
7.436500185051311e-08	3.814394e-09	-3.8826435e-09	0.94703335	791360.6	0.0028122584
7.437001603683342e-08	2.9119827e-09	2.9119827e-09	0.94820386	795659.06	0.0028139027
7.437500429017484e-08	-3.806811e-09	2.4266522e-09	0.9498334	800003.6	0.0028155681
7.438001758026674e-08	-6.8097927e-09	-2.4266522e-09	0.95186526	804370.1	0.0028172713
7.438500498362974e-08	1.9564883e-09	-6.3092958e-09	0.9539852	808645.2	0.0028189942
7.43900175008291e-08	4.292141e-09	3.397313e-09	0.9558902	812804.94	0.0028207544
7.439500408978564e-08	-2.3508193e-09	6.3092958e-09	0.9573339	816742.1	0.0028225337
7.440001636282545e-08	-6.840126e-09	-1.9413218e-09	0.95818526	820434.7	0.0028243507
7.440500314504373e-08	2.2446534e-09	-7.765287e-09	0.9583666	823787.1	0.0028261857
7.441001574865963e-08	7.1737905e-09	3.8826435e-09	0.9580428	826780.94	0.0028280574
7.441500298293027e-08	-7.704621e-09	5.338635e-09	0.9575168	829338.25	0.0028299477
7.442001607082758e-08	-3.579312e-09	-8.735948e-09	0.9569961	831444.94	0.0028318735
7.442500337841811e-08	5.8542984e-09	4.8533044e-10	0.95677173	833046.1	0.002833817
7.443001591437984e-08	-2.654151e-09	2.9119827e-09	0.9569964	834133	0.0028357962
7.443500254330283e-08	-2.8513163e-09	4.8533044e-10	0.9575666	834677.44	0.0028377906
7.444001420231244e-08	5.080803e-10	-1.4559913e-09	0.95833033	834676.5	0.0028398212
7.44450254633252e-08	2.9043994e-09	9.706609e-10	0.95902824	834126.3	0.002841877
7.4450011174741e-08	-5.990798e-10	3.8826435e-09	0.9593442	833042.3	0.0028439471
7.445502260543659e-08	-4.1253085e-09	0	0.95907116	831430.56	0.0028460524
7.446000891988164e-08	-2.3053195e-09	-4.8533044e-09	0.9581928	829332.75	0.0028481719
7.446502143773341e-08	4.2769743e-09	-1.9413218e-09	0.9567462	826760.1	0.002850326
7.447000905808113e-08	1.7593228e-09	8.250617e-09	0.9549288	823779.3	0.0028524932
7.447502260275317e-08	-1.0222273e-08	-1.4559913e-09	0.9530462	820407.1	0.002854695
7.448001057003275e-08	3.973643e-09	-8.735948e-09	0.9513116	816730.94	0.0028569088
7.448502390164518e-08	7.901786e-09	6.3092958e-09	0.9498587	812771.4	0.0028591559
7.449001128334173e-08	-7.522622e-09	8.250617e-09	0.94878983	808631.44	0.002861414
7.449502399460283e-08	-6.218296e-09	-8.735948e-09	0.9479923	804334	0.0028637056
7.450000000000016e-08	1.00402735e-08	-5.338635e-09	0.9472968	800000	0.0028660013
7.450501471989381e-08	1.6683234e-09	1.1647931e-08	0.9468188	806094.9	0.0028683364
7.451000181058175e-08	-1.1723763e-08	-9.706609e-10	0.94706243	812060.56	0.0028706794
7.45150153987423e-08	2.1233206e-09	-9.706609e-09	0.9477647	817867	0.0028730547
7.452000345907183e-08	8.432616e-09	3.8826435e-09	0.9493447	823362.9	0.0028754387
7.452501672005291e-08	-6.096964e-09	6.794626e-09	0.9519584	828516.94	0.0028778547
7.453000408883009e-08	-6.73396e-09	-5.8239653e-09	0.9548411	833195.8	0.0028802769
7.453501584761298e-08	8.41745e-09	-3.397313e-09	0.9574628	837372.9	0.0028827298
7.454000089613807e-08	2.5328182e-09	1.11626e-08	0.95960784	840940.2	0.0028851884
7.454501088280648e-08	-1.1663097e-08	0	0.9606442	843878.8	0.0028876774
7.455002091723775e-08	3.3518133e-09	-9.221278e-09	0.9602262	846122.6	0.002890184
7.455500585217691e-08	8.432616e-09	5.8239653e-09	0.9590878	847630.3	0.0028926956
7.456001779570038e-08	-8.4932825e-09	9.706609e-09	0.9572623	848393.44	0.0028952376
7.456500570797728e-08	-6.5822943e-09	-9.706609e-09	0.9552425	848391.8	0.0028977843
7.457001921477533e-08	1.3194922e-08	-6.794626e-09	0.95397	847624.7	0.0029003597
7.457500705440445e-08	2.578318e-09	1.4559913e-08	0.9533871	846112	0.0029029376
7.458001974270198e-08	-1.6243403e-08	-2.9119827e-09	0.95347434	843862.8	0.0029055444
7.458500529873769e-08	5.839132e-09	-1.26185915e-08	0.9542297	840936.2	0.0029081511
7.459001557082319e-08	1.0904769e-08	7.765287e-09	0.9550238	837348.4	0.002910786
7.459502543590351e-08	-9.221278e-09	1.2133261e-08	0.95514023	833169.6	0.0029134348
7.460000990624428e-08	-1.0449771e-08	-1.0191939e-08	0.9545502	828490.6	0.0029160832
7.460502115070555e-08	1.5045243e-08	-7.2799566e-09	0.9529099	823336.56	0.0029187598
7.461000888185813e-08	6.5822943e-09	1.8442556e-08	0.9500056	817839.5	0.0029214357
7.461502339200873e-08	-1.8412223e-08	4.8533044e-09	0.94651175	812030.8	0.0029241394
7.462001293553585e-08	-2.0929876e-09	-1.7471896e-08	0.9426848	806061.6	0.0029268411
7.462500249983152e-08	1.6986565e-08	1.4559913e-09	0.9386928	799996.94	0.002929554
7.463001644658862e-08	-2.972649e-09	1.6501234e-08	0.93515784	793903	0.0029322915
7.463500404469064e-08	-1.4438581e-08	-1.4559913e-09	0.93231255	787936.9	0.0029350258
7.46400168654053e-08	2.4873186e-09	-1.3589252e-08	0.92994505	782131.3	0.002937784
7.464500402411262e-08	1.8154392e-08	5.338635e-09	0.9280825	776636.5	0.0029405376
7.465001764172522e-08	-6.5671277e-09	1.7471896e-08	0.9267584	771482.1	0.0029433155
7.465500709715811e-08	-1.900372e-08	-5.338635e-09	0.9254913	766801.5	0.0029460888
7.466002298728021e-08	4.898804e-09	-2.23252e-08	0.9239652	762621.6	0.0029488853
7.466501329507863e-08	2.3220029e-08	1.4559913e-09	0.9223677	759051.75	0.0029516756
7.467000346593676e-08	-2.1233206e-09	2.6207843e-08	0.92043704	756125.06	0.0029544737
7.467501846942301e-08	-2.5934845e-08	1.9413218e-09	0.9179799	753878.4	0.0029572924
7.468000725695379e-08	3.9433098e-10	-2.23252e-08	0.9153515	752369.44	0.0029601036
7.468502199801175e-08	1.9959215e-08	-9.706609e-10	0.91277426	751606.2	0.0029629355
7.46900114357616e-08	5.8846314e-09	1.7471896e-08	0.9103266	751608.7	0.0029657593
7.469500154573798e-08	-1.3452754e-08	8.250617e-09	0.908231	752371.4	0.0029685886
7.470001773720071e-08	-1.4104916e-08	-1.1647931e-08	0.9069931	753892	0.0029714375
7.470500809490987e-08	7.2799566e-09	-1.3589252e-08	0.90676016	756131.1	0.0029742762
7.471002366689144e-08	1.1147433e-08	4.367974e-09	0.9074477	759075.7	0.002977134
7.471501294575888e-08	1.9716549e-10	1.3589252e-08	0.9093566	762649.56	0.0029799799
7.472000180684843e-08	-1.5409242e-08	3.397313e-09	0.9124755	766809.4	0.0029828283
7.472501624547626e-08	-5.7329657e-09	-1.7957227e-08	0.91641986	771515.6	0.002985695
7.473000512805325e-08	2.0399044e-08	-5.338635e-09	0.92093515	776646.3	0.0029885485
7.473501977006955e-08	1.7593228e-09	2.0383878e-08	0.92583305	782172.8	0.0029914188
7.474000870739664e-08	-2.0368711e-08	9.706609e-10	0.93052316	787951.7	0.0029942757
7.474502279256825e-08	-5.6116334e-10	-1.7957227e-08	0.9345026	793950.44	0.002997148
7.475000000000016e-08	1.8601806e-08	1.4559913e-09	0.93761325	800000	0.0029999998
7.47550150930151e-08	-1.789656e-09	1.8927887e-08	0.93941295	797003.4	0.0030028734
7.476000261352625e-08	-1.962555e-08	-2.4266522e-09	0.93904305	794070.44	0.0030057305
7.476501528230969e-08	6.4912946e-09	-1.6015905e-08	0.9370264	791216.5	0.0030086008
7.477000309448831e-08	1.2557925e-08	7.765287e-09	0.9333292	788514.9	0.003011456
7.477501743700836e-08	-6.187963e-09	8.735948e-09	0.92792267	785980.44	0.0030143245
7.478000647326421e-08	-7.0979578e-09	-2.9119827e-09	0.921872	783679.56	0.0030171762
7.478502171141998e-08	7.2799566e-10	-5.338635e-09	0.91614884	781624.94	0.00302004
7.47900112497878e-08	6.096964e-09	2.4266522e-09	0.9110916	779870.06	0.0030228859
7.479502551745938e-08	-6.8249595e-10	2.9119827e-09	0.90708965	778425.06	0.0030257427
7.480001356905763e-08	-4.7016386e-09	4.367974e-09	0.9051955	777327.1	0.0030285805
7.480500188906492e-08	-7.295123e-09	9.706609e-10	0.90506643	776585.06	0.0030314133
7.481001570175877e-08	-3.36698e-09	-1.4559913e-08	0.90627086	776209.44	0.0030342564
7.481500429341309e-08	1.452958e-08	-3.8826435e-09	0.9090965	776210.25	0.0030370792
7.48200194934648e-08	3.9433097e-09	1.6501234e-08	0.912915	776587.44	0.0030399114
7.482500888545063e-08	-1.7471896e-08	2.9119827e-09	0.91675115	777331.25	0.0030427224
7.483002347847743e-08	-5.6722995e-09	-1.6986565e-08	0.9202815	778437.7	0.0030455415
7.483501207339437e-08	1.7221648e-08	-2.4266522e-09	0.9232348	779877.6	0.0030483385
7.484002553631967e-08	1.7593228e-09	1.6501234e-08	0.9248732	781643.2	0.003051142
