# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)
7.61100202887948e-08	-3.4583507e-09	-1.5185897e-08	0.74637324	784884.56
7.611250289493338e-08	6.37689e-09	-6.074359e-09	0.7527557	787298.06
7.611501085138532e-08	6.394686e-09	1.2148718e-08	0.7590439	789786.4
7.611751882243145e-08	-3.6363104e-09	9.111538e-09	0.765091	792315.2
7.612000105834462e-08	-1.5452837e-08	0	0.77080524	794848.1
7.612250877945642e-08	-1.141315e-08	-2.1260256e-08	0.7762823	797427.5
7.612501654939877e-08	1.4284234e-08	-2.1260256e-08	0.78140754	800017.1
7.612752418836364e-08	3.0407385e-08	1.5185897e-09	0.78609264	802606.5
7.613000621524582e-08	1.8175621e-08	3.0371794e-08	0.7902171	805159.25
7.613251362606311e-08	-1.4853705e-08	3.4927563e-08	0.7938414	807717.75
7.613502101953862e-08	-3.5829224e-08	1.3667307e-08	0.7969513	810245.56
7.613750264094452e-08	-2.9517587e-08	-1.9741666e-08	0.79956245	812707.4
7.614000968695924e-08	-2.1355167e-09	-3.3408973e-08	0.8017427	815144.25
7.614251675841207e-08	2.0121313e-08	-1.5185897e-08	0.8034488	817521
7.614502371838533e-08	2.2778845e-08	9.111538e-09	0.8046816	819828.2
7.61475051284438e-08	2.8473557e-09	1.8223076e-08	0.80548185	822034.25
7.615001194912737e-08	-1.4711338e-08	1.0630128e-08	0.8059608	824175.94
7.615251874432249e-08	-1.6989222e-08	-3.7964742e-09	0.80620825	826221.75
7.615500001179848e-08	3.7964742e-09	-1.6704487e-08	0.80628365	828144.2
7.615750670562657e-08	1.9741666e-08	1.5185897e-09	0.80621463	829975.25
7.616001340619164e-08	1.2528365e-08	1.3667307e-08	0.80603504	831687.5
7.616252015738146e-08	-9.396274e-09	1.8223076e-08	0.80582297	833273.8
7.616500122298225e-08	-1.43316905e-08	1.5185897e-09	0.8056805	834714.06
7.616750780961639e-08	-3.5117387e-09	-7.5929485e-09	0.80568457	836032
7.617001444459331e-08	1.0108113e-08	-9.111538e-09	0.8058686	837207.06
7.617252105703161e-08	1.5043529e-08	3.0371794e-09	0.806226	838234.5
7.617500201991421e-08	7.070933e-09	2.1260256e-08	0.8067505	839101.94
7.617750865335193e-08	-1.770106e-08	2.1260256e-08	0.8074834	839824.2
7.61800151789746e-08	-2.923285e-08	-6.074359e-09	0.8084608	840388.3
7.618252178679205e-08	-1.3192748e-08	-2.8853204e-08	0.80968374	840792.25
7.618500277289042e-08	1.3952043e-08	-1.9741666e-08	0.8110834	841032.7
7.618750929394492e-08	2.9185395e-08	0	0.81261337	841113.6
7.619001593803247e-08	1.1294511e-08	1.5185897e-08	0.81420296	841031.4
7.61925225449664e-08	-1.3335115e-08	2.4297435e-08	0.8158234	840786.56
7.619500347542997e-08	-2.0690784e-08	0	0.81742847	840384.7
7.619751001521577e-08	-3.5591945e-09	-1.5185897e-08	0.81898916	839819.44
7.620001651670599e-08	1.27656445e-08	-6.074359e-09	0.82038814	839096.25
7.620252306517552e-08	1.0535216e-08	1.0630128e-08	0.82152367	838217.7
7.620500412692626e-08	-2.7049878e-09	1.5185897e-08	0.82232606	837198.8
7.620751064150899e-08	-1.0772496e-08	3.0371794e-09	0.8227843	836022.8
7.621001725100339e-08	-1.0677583e-08	-1.5185897e-08	0.8228619	834703.9
7.621252376390569e-08	9.3013615e-09	-1.5185897e-08	0.8225057	833247.2
7.621500469541349e-08	2.3727964e-08	4.555769e-09	0.8216622	831675.5
7.621751128280814e-08	1.4236778e-08	2.8853204e-08	0.8202695	829962.6
7.622001787312499e-08	-1.793834e-08	2.7334615e-08	0.8183333	828130.8
7.622252447958583e-08	-3.2459855e-08	3.0371794e-09	0.815887	826187.3
7.622500554011548e-08	-2.3443228e-08	-2.1260256e-08	0.8129972	824161.3
7.622751224338397e-08	9.3013615e-09	-3.0371794e-08	0.80961746	822019.2
7.623001898390499e-08	2.9422676e-08	-9.111538e-09	0.80577785	819789.44
7.6232500134108e-08	2.809391e-08	1.2148718e-08	0.80155224	817505.1
7.623500694815901e-08	1.3002924e-08	3.4927563e-08	0.7969205	815128.25
7.623751379766779e-08	-1.4236778e-08	2.7334615e-08	0.7920118	812691.25
7.624002061082192e-08	-3.3598795e-08	7.5929485e-09	0.78690207	810203.9
7.62425019124551e-08	-1.5945192e-08	-1.5185897e-08	0.78169477	807702
7.624500886731186e-08	8.921714e-09	-1.2148718e-08	0.77631915	805143.8
7.624751586315547e-08	1.4046955e-08	3.0371794e-09	0.77087903	802565.2
7.62500000000002e-08	3.6066505e-09	6.074359e-09	0.7655027	800000
7.625252258782243e-08	-4.1761217e-09	6.074359e-09	0.76000303	788567.94
7.625500500135922e-08	-3.7964742e-10	0	0.7541015	777362.7
7.625751276193377e-08	1.2338541e-08	-6.074359e-09	0.74747455	766132.56
7.626002066580889e-08	2.2589022e-08	3.0371794e-09	0.7403546	755036.3
7.626250299117929e-08	1.6514663e-08	3.0371794e-08	0.7326806	744228.8
7.62650112109774e-08	-3.227003e-09	3.6446153e-08	0.72418445	733529.25
7.626751973282708e-08	-2.7334615e-08	2.1260256e-08	0.714756	723092.56
7.627000304380986e-08	-3.7205446e-08	1.2148718e-08	0.70415455	713061.6
7.627251208235724e-08	-2.5436377e-08	-1.2148718e-08	0.6919291	703270.56
7.627502093786882e-08	-3.7964742e-10	-3.0371794e-08	0.6783016	693864.75
7.627750445020238e-08	2.0500961e-08	-1.2148718e-08	0.6639058	684969.3
7.628001384111347e-08	2.0500961e-08	-6.074359e-09	0.64865977	676436.3
7.628252373071883e-08	7.972596e-09	6.074359e-09	0.6326872	668393.25
7.628500811348308e-08	4.555769e-09	9.111538e-09	0.61625284	660947.2
7.628751819651658e-08	8.731891e-09	3.0371794e-09	0.59915733	653974.6
7.629000306012072e-08	2.1639902e-08	3.0371794e-09	0.581926	647644.25
7.629251396100625e-08	3.378862e-08	-3.0371794e-09	0.56456006	641851.06
7.629502512403091e-08	2.6954966e-08	2.1260256e-08	0.5479432	636686.9
7.629751069010681e-08	1.1009775e-08	3.3408973e-08	0.53282475	632215.75
7.630002224415495e-08	-5.315064e-09	2.1260256e-08	0.5189934	628362.7
7.630250861684671e-08	-7.5929485e-09	2.1260256e-08	0.50675994	625221.7
7.630502096491541e-08	-6.8336536e-09	3.0371794e-09	0.49610963	622740.9
7.630750790631522e-08	5.6947114e-09	-6.074359e-09	0.48755875	620980.94
7.631002074514175e-08	1.9362018e-08	-9.111538e-09	0.48115546	619912.75
7.63125080642215e-08	2.6005848e-08	0	0.47735697	619562.6
7.631502102465684e-08	1.6324838e-08	9.111538e-09	0.47647625	619924.7
7.631750837945601e-08	9.491186e-09	-3.0371794e-09	0.47844496	620990.2
7.63200213091709e-08	9.491186e-09	6.074359e-09	0.48285156	622776.75
7.632250862803e-08	2.1829727e-08	-3.0371794e-09	0.48934752	625241.1
7.632502145430542e-08	4.3327262e-08	0	0.49808088	628423.9
7.632750840356665e-08	5.2011696e-08	6.074359e-09	0.5088435	632247.6
7.633002083609257e-08	3.786983e-08	2.4297435e-08	0.5216383	636775.6
7.633250776295022e-08	1.2908012e-08	2.7334615e-08	0.5360175	641898.5
7.633502033433482e-08	-3.4168268e-09	2.7334615e-08	0.55195653	647701.1
7.633750701447805e-08	-4.3659454e-09	1.5185897e-08	0.5685187	654041.8
7.634001869044535e-08	-4.745593e-10	6.074359e-09	0.5855109	661024.7
7.634250480925168e-08	7.213301e-09	-3.0371794e-09	0.60240924	668481.8
7.634501639453506e-08	-3.7964742e-10	0	0.6195491	676536.3
7.634750212858599e-08	-7.5929485e-09	0	0.6364077	684992.25
7.635001299852456e-08	-7.0234774e-09	-6.074359e-09	0.653048	693989.25
7.635252389606506e-08	-1.7084134e-09	-1.2148718e-08	0.6690706	703408.4
7.635500899586483e-08	7.68786e-09	-2.4297435e-08	0.68402684	713109.4
7.635751923976392e-08	2.201955e-08	-1.8223076e-08	0.6980082	723252.44
7.636000355829118e-08	3.1890384e-08	9.111538e-09	0.7107872	733591.56
7.636251311875529e-08	2.6195671e-08	2.4297435e-08	0.72289187	744298.4
7.63650221966993e-08	6.9285653e-09	2.4297435e-08	0.7343472	755224.6
7.636750538274404e-08	-1.5660456e-08	2.1260256e-08	0.74495786	766213.3
7.637001379063851e-08	-2.5910936e-08	6.074359e-09	0.7549073	777447.3
7.637252187759688e-08	-1.7273958e-08	0	0.7641417	788769.25
7.637500418086719e-08	-2.7998996e-09	-2.1260256e-08	0.77273446	800018.94
7.63775117209722e-08	5.4099756e-09	-2.2778845e-08	0.78114647	811382.8
7.638001919728667e-08	1.2053806e-08	-6.074359e-09	0.78960747	822701.1
7.638250109343358e-08	1.2338541e-08	-6.074359e-09	0.7981736	833815.4
7.638500808588352e-08	9.681009e-09	1.0630128e-08	0.8068829	844908.3
7.638751504688106e-08	3.4642826e-09	1.2148718e-08	0.8156398	855823.2
7.63900219569234e-08	8.542067e-10	6.074359e-09	0.8246636	866516
7.639250298678568e-08	-7.5929485e-10	1.0630128e-08	0.834075	876838.75
7.639500924833857e-08	-1.4663882e-08	1.2148718e-08	0.84407955	886963.06
7.639751516456322e-08	-1.8934916e-08	-3.0371794e-09	0.85442495	896741.2
7.640002079984357e-08	-8.020051e-09	-2.1260256e-08	0.8648881	906134.75
7.640250065939395e-08	1.22910855e-08	-2.2778845e-08	0.8751077	915017.4
7.64050058422456e-08	2.5721112e-08	-6.074359e-09	0.88522017	923537.25
7.640751082069073e-08	2.1307711e-08	1.9741666e-08	0.8950346	931566.75
7.641001560963438e-08	-3.0371794e-09	3.1890384e-08	0.9042001	939074.44
7.6412520255417e-08	-2.1639902e-08	1.3667307e-08	0.9121672	946030.9
7.641502450217568e-08	-2.0156905e-08	-1.1389423e-08	0.9185979	952407.9
7.641750265856785e-08	3.6837664e-09	-2.201955e-08	0.9234234	958124.3
7.642000615518894e-08	2.0667056e-08	-5.315064e-09	0.926678	963276.56
7.642250955058423e-08	1.4616425e-08	1.6704487e-08	0.9281792	967782.44
7.642501275167745e-08	-5.1252402e-09	1.6704487e-08	0.9278572	971623.94
7.64275159333037e-08	-1.5565544e-08	5.315064e-09	0.92583966	974786.56
7.643001950523173e-08	-9.20645e-09	-1.0630128e-08	0.92246807	977257.9
7.643252345190444e-08	3.227003e-09	-1.0630128e-08	0.91822153	979027.9
7.643500195156588e-08	7.3082127e-09	1.5185897e-09	0.9135833	980081.8
7.643750595480135e-08	7.403125e-09	1.5185897e-09	0.9086774	980437.4
7.644001003873493e-08	4.2710333e-09	4.555769e-09	0.9038667	980078.4
7.644251371223068e-08	4.7930486e-09	5.315064e-09	0.8996724	979006.7
7.644501682710875e-08	-4.3659454e-09	9.111538e-09	0.8965073	977227
7.644752013933609e-08	-1.27656445e-08	6.074359e-09	0.8944227	974745.9
7.645002340021784e-08	-8.731891e-09	-9.111538e-09	0.8933227	971573.3
7.645250107199421e-08	4.9828723e-09	-1.3667307e-08	0.89319646	967764.56
7.645500473874829e-08	2.2660206e-08	-1.5185897e-09	0.8940012	963255.3
7.645750900437892e-08	1.28368285e-08	1.9741666e-08	0.895604	958098.9
7.64600134015184e-08	-1.1033503e-08	2.2778845e-08	0.89768046	952315.75
7.646251781138171e-08	-2.3016124e-08	3.0371794e-09	0.8997772	945929.5
7.646502225223845e-08	-1.4284234e-08	-2.1260256e-08	0.9014828	938965
7.64675009253158e-08	1.2385997e-08	-2.4297435e-08	0.9025738	931530.4
7.647000498040286e-08	2.6480407e-08	-4.555769e-09	0.9029032	923501.4
7.64725092069876e-08	1.8317987e-08	2.5816025e-08	0.9021038	914982.94
7.647501363475591e-08	-8.447155e-09	2.5816025e-08	0.89981484	906008.4
7.647751820045492e-08	-2.6954966e-08	7.5929485e-09	0.895868	896613.5
7.648002320304298e-08	-1.945693e-08	-1.3667307e-08	0.89028525	886834.1
7.648250322737458e-08	5.6947114e-09	-2.4297435e-08	0.88319016	876813.25
7.64850089827993e-08	1.8602723e-08	-7.5929485e-09	0.8744399	866385.5
7.648751484190031e-08	1.84129e-08	7.5929485e-09	0.8641	855694.2
7.649002056380356e-08	4.3659454e-09	1.5185897e-08	0.8521715	844782.7
7.649250073871354e-08	-6.2641825e-09	1.8223076e-08	0.83890355	833807.4
7.649500654414334e-08	-1.2528365e-08	1.0630128e-08	0.82424575	822585.4
7.649751234757202e-08	-1.328766e-08	-3.0371794e-09	0.8085531	811273.9
7.65000000000002e-08	-4.1761217e-09	-9.111538e-09	0.7920347	800000
7.650252286022192e-08	-1.8982371e-09	-1.2148718e-08	0.7743397	789386.4
7.650500438398662e-08	1.1389423e-09	-1.2148718e-08	0.75614685	778988.25
7.65075116777649e-08	9.111538e-09	-1.2148718e-08	0.7371787	768565.1
7.651001877069487e-08	1.1389423e-08	-6.074359e-09	0.71782535	758267.56
7.651250079719208e-08	1.2528365e-08	3.0371794e-09	0.69850516	748236.06
7.651500871986054e-08	1.5185897e-08	9.111538e-09	0.6790151	738304.5
7.651751667341531e-08	8.352243e-09	1.2148718e-08	0.65968895	728617.9
7.652002543315698e-08	-6.454006e-09	2.4297435e-08	0.6406617	719211.9
7.65225087712265e-08	-1.5185897e-08	6.074359e-09	0.6223789	710217.1
7.652501781966166e-08	-1.4046955e-08	-1.2148718e-08	0.60477847	701484.5
7.652750175057987e-08	-9.870833e-09	-9.111538e-09	0.58846426	693224.94
7.653001191557448e-08	-6.454006e-09	-1.5185897e-08	0.573298	685300.8
7.653252254213079e-08	3.0371794e-09	-2.4297435e-08	0.5596399	677831.8
7.653500746464658e-08	4.9354165e-09	-2.7334615e-08	0.54774135	670917.94
7.653751826121499e-08	1.1389423e-08	-3.3408973e-08	0.5374583	664443.44
7.654000394822679e-08	2.353814e-08	-2.4297435e-08	0.52915496	658565
7.654251557092039e-08	2.657532e-08	-2.4297435e-08	0.52283937	653185.8
7.654500183171084e-08	2.6195671e-08	-9.111538e-09	0.5186977	648436.94
7.654751386990862e-08	2.4677082e-08	-6.074359e-09	0.5165726	644239.6
7.655000038136128e-08	2.5246553e-08	1.5185897e-08	0.5164089	640696.25
7.65525126712626e-08	1.7084133e-08	6.074359e-09	0.5180938	637747.75
7.65550249693453e-08	6.359094e-09	6.074359e-09	0.5214883	635445.9
7.655751177703869e-08	-7.3082127e-09	6.074359e-09	0.5263807	633813.3
7.65600241422942e-08	-1.713159e-08	6.074359e-09	0.5327426	632822.75
7.656251103062748e-08	-1.7795973e-08	-1.2148718e-08	0.54026055	632498.6
7.656502344884255e-08	-1.0511488e-08	-1.2148718e-08	0.5487927	632835.4
7.656751015192482e-08	-2.4914362e-09	-1.5185897e-08	0.5578558	633824.8
7.657002234994056e-08	6.0150387e-09	-3.0371794e-08	0.5673852	635483.2
7.657250867817066e-08	1.3655443e-08	-2.7334615e-08	0.5769798	637770.1
7.65750204952295e-08	2.2393266e-08	-2.1260256e-08	0.5866409	640723.44
7.657750655491673e-08	2.9363354e-08	-1.2148718e-08	0.59600985	644271.3
7.658001823899719e-08	3.1338708e-08	3.0371794e-09	0.6051443	648472.94
7.658250419803766e-08	2.2233102e-08	1.5185897e-08	0.61369497	653225.94
7.658501566477576e-08	8.304787e-09	2.7334615e-08	0.6216663	658609.25
7.658750119713608e-08	-5.742167e-09	2.7334615e-08	0.62880164	664491.5
7.659001204309292e-08	-1.4236778e-08	2.1260256e-08	0.635253	670970.3
7.659252279762871e-08	-2.3680508e-08	0	0.64099747	677962.5
7.659500775273365e-08	-2.1734815e-08	-1.2148718e-08	0.6460546	685361.25
7.659751801982776e-08	-1.7463782e-08	-2.4297435e-08	0.6506243	693289.06
7.660000245290564e-08	-1.0203024e-08	-2.1260256e-08	0.6547138	701553.5
7.660251229605594e-08	2.1829727e-09	-2.4297435e-08	0.6584974	710292.06
7.66050219123096e-08	1.5945192e-08	-3.3408973e-08	0.6620648	719386.4
7.660750579861637e-08	2.0880607e-08	-1.8223076e-08	0.6655981	728703.5
7.661001500730501e-08	2.6053304e-08	-3.0371794e-09	0.6694251	738397.4
7.661252407069175e-08	2.4961818e-08	9.111538e-09	0.6737269	748335.6
7.661500754501274e-08	1.0440304e-08	2.4297435e-08	0.6786279	758374.8
7.66175164432761e-08	-9.277634e-09	2.4297435e-08	0.68439126	768681.4
7.662002520610917e-08	-1.7588354e-08	9.111538e-09	0.6911163	779111.9
7.662250835268844e-08	-1.9599298e-08	3.0371794e-09	0.6988701	789517.6
7.662501671266896e-08	-1.6372296e-08	-1.8223076e-08	0.7079889	800070.4
7.662752488635118e-08	-9.870833e-09	-1.8223076e-08	0.71854347	810622.06
7.663000734267037e-08	-3.227003e-09	-2.1260256e-08	0.7304356	821024.1
7.663251535133e-08	1.02504805e-08	-2.1260256e-08	0.7438651	831450.1
7.663502332503188e-08	2.7049879e-08	-1.5185897e-08	0.75865865	841751.06
7.663750525921117e-08	2.3158492e-08	9.111538e-09	0.77456534	851781.9
7.664001261176963e-08	6.2641825e-09	2.2778845e-08	0.79178196	861710.7
7.664251976502382e-08	-5.884535e-09	2.2778845e-08	0.8099314	871393.8
7.664500105556398e-08	-1.5945192e-08	7.5929485e-09	0.82848305	880698.4
7.664750773958871e-08	-1.8982371e-08	-3.0371794e-09	0.8473631	889779.25
7.665001410891938e-08	-1.1294511e-08	-1.9741666e-08	0.86587185	898502.8
7.665252029416226e-08	5.5048877e-09	-1.5185897e-08	0.8834856	906835.25
7.665500042918586e-08	1.585028e-08	-7.5929485e-09	0.89945877	914663.9
7.665750579082706e-08	1.7273958e-08	8.352243e-09	0.91346943	922119.94
7.666001051031155e-08	7.877684e-09	1.9741666e-08	0.92471933	929090.1
7.666251454999281e-08	-5.0777844e-09	1.5945192e-08	0.932749	935547.44
7.666501775498134e-08	-2.3324588e-08	-7.5929485e-10	0.9373075	941466.2
7.666752046876044e-08	-1.4948617e-08	-1.6704487e-08	0.9383512	946824.1
7.667002300153518e-08	1.0582672e-08	-2.1260256e-08	0.9360173	951600.94
7.667250054784454e-08	2.2873756e-08	-3.0371794e-09	0.930679	955739.75
7.667500457932419e-08	1.2813101e-08	1.7463782e-08	0.92273104	959309.25
7.667750987816476e-08	-9.20645e-09	2.1260256e-08	0.91295034	962249.2
7.668001583312777e-08	-1.9741666e-08	8.352243e-09	0.90223044	964546.9
7.668252141817495e-08	-1.945693e-08	-1.2148718e-08	0.8914513	966191.8
7.668500038250866e-08	4.8405044e-09	-2.1260256e-08	0.88148665	967170.94
7.668750388422666e-08	2.2209374e-08	-9.111538e-09	0.87281936	967501.4
7.669000665082693e-08	1.38571306e-08	1.5185897e-08	0.86614716	967169
7.66925088593353e-08	-4.6506807e-09	1.2148718e-08	0.86187494	966175.9
7.669501145032786e-08	-7.213301e-09	9.111538e-09	0.86018234	964525.44
7.669751496474259e-08	-5.931991e-09	3.0371794e-09	0.861059	962223.3
7.670001973101903e-08	-7.1658453e-09	-6.074359e-09	0.864335	959277.56
7.670252530609872e-08	-3.310051e-09	-4.555769e-09	0.8697157	955699.56
7.670500536417627e-08	2.5388922e-09	-4.555769e-09	0.8766959	951550.2
7.670751053202123e-08	9.277634e-09	-9.111538e-09	0.8848352	946761.2
7.671001512207515e-08	1.7843428e-08	3.0371794e-09	0.8933562	941391.9
7.671251908420885e-08	5.1252402e-09	1.9741666e-08	0.90153164	935464.25
7.671502248181507e-08	-1.7428189e-08	1.9741666e-08	0.9086934	929001.8
7.671750036410021e-08	-2.4771994e-08	-6.074359e-09	0.9141773	922102.2
7.672000407185263e-08	-7.640404e-09	-2.5816025e-08	0.91755027	914650.06
7.672250845985106e-08	1.8033253e-08	-2.1260256e-08	0.9183172	906742
7.672501348851768e-08	2.8615924e-08	7.5929485e-10	0.9162072	898408.9
7.672751908285899e-08	1.7084133e-08	2.7334615e-08	0.91111356	889683.9
7.673002502061974e-08	-1.1579246e-08	2.8853204e-08	0.90307754	880602.06
7.673250532898643e-08	-3.227003e-08	3.0371794e-09	0.8923822	871298.4
7.673501120603788e-08	-2.2399197e-08	-2.5816025e-08	0.8790334	861617.5
7.673751680331752e-08	2.2778845e-09	-2.5816025e-08	0.86341363	851693.44
7.674002220585942e-08	1.7463782e-08	-9.111538e-09	0.8458733	841565.3
7.674250205845198e-08	2.1260256e-08	1.5185897e-09	0.8270076	831378.2
7.674500746487184e-08	8.731891e-09	1.2148718e-08	0.8068102	820962.4
7.67475134612292e-08	-5.315064e-09	2.4297435e-08	0.7857996	810460.9
7.675000000000021e-08	-9.111538e-09	1.5185897e-08	0.7644491	800000
7.675252065200007e-08	-1.8982371e-09	0	0.74272746	798751.1
7.675500171896751e-08	-2.2778845e-09	1.2148718e-08	0.7220734	797526.6
7.67575086517161e-08	-1.5185897e-08	2.1260256e-08	0.70235246	796299.2
7.676001553581997e-08	-2.657532e-08	3.0371794e-09	0.6837906	795086.5
7.67625225447842e-08	-2.7334615e-08	-1.2148718e-08	0.66680866	793893.1
7.676500436330596e-08	-1.8602723e-08	-3.6446153e-08	0.65200347	792735.6
7.676751218366041e-08	6.074359e-09	-4.252051e-08	0.6395815	791594.9
7.67700199109201e-08	2.7334615e-08	-1.2148718e-08	0.63033795	790487.4
7.677250248485049e-08	3.170056e-08	3.0371794e-09	0.6245297	789428.25
7.677501088759998e-08	1.7653605e-08	0	0.6216463	788399.9
7.677751944044763e-08	3.0371794e-09	1.5185897e-08	0.62146586	787417.6
7.678000257394725e-08	-7.498037e-09	2.1260256e-08	0.62424535	786494.44
7.678251158523349e-08	-4.2117136e-09	1.5185897e-08	0.63023347	785615.1
7.67850207584702e-08	-1.13419665e-08	1.2148718e-08	0.63921905	784792.94
7.678750425457966e-08	-2.9897233e-08	1.2148718e-08	0.6506942	784038.6
7.67900134773489e-08	-4.5178044e-08	-4.555769e-09	0.66433835	783339.7
7.679252256583757e-08	-3.2649677e-08	-3.6446153e-08	0.679365	782707.06
7.679500624308412e-08	-6.074359e-09	-4.859487e-08	0.6952801	782148.44
7.679751545116576e-08	2.201955e-08	-5.163205e-08	0.71243984	781654.6
7.680002431106526e-08	4.3849276e-08	-1.8223076e-08	0.73028296	781234
7.680250788441368e-08	4.4228923e-08	1.8223076e-08	0.74788547	780890.9
7.680501686628862e-08	2.4677082e-08	3.6446153e-08	0.7648944	780620.1
7.680752556048042e-08	-7.498037e-09	4.252051e-08	0.7806425	780426.1
7.681000877821758e-08	-2.8758292e-08	3.0371794e-08	0.79468125	780310.8
7.681251694221754e-08	-3.4927563e-08	1.2148718e-08	0.80705243	780272.2
7.681502476796106e-08	-3.5022474e-08	-9.111538e-09	0.81754816	780311.9
7.681750719241864e-08	-2.2873756e-08	-2.7334615e-08	0.82575136	780428.1
7.682001494812868e-08	-5.872671e-09	-3.0371794e-08	0.831327	780623
7.68225225845409e-08	1.5613e-08	-3.0371794e-08	0.8338968	780894.75
7.682500461901482e-08	3.4737738e-08	-1.5185897e-08	0.8335718	781238.44
7.68275120940544e-08	4.185613e-08	1.2148718e-08	0.83068955	781659.7
7.683001939183388e-08	2.0880607e-08	3.9483332e-08	0.82538563	782153.8
7.683250087290951e-08	-1.0819951e-08	5.315064e-08	0.8178811	782712.6
7.68350078983528e-08	-3.7964742e-08	2.5816025e-08	0.80815464	783345.3
7.683751499569769e-08	-4.707628e-08	-4.555769e-09	0.79639834	784044.25
7.68400221264951e-08	-3.1131087e-08	-3.3408973e-08	0.7829449	784806.44
7.684250336640273e-08	3.7964742e-10	-4.555769e-08	0.7685297	785620.25
7.684501024544596e-08	2.6954966e-08	-1.2148718e-08	0.75358313	786499.1
7.684751732090343e-08	2.8853204e-08	3.0371794e-09	0.7386429	787431.7
7.685002420685497e-08	1.328766e-08	1.2148718e-08	0.7238611	788413.94
7.685250570452603e-08	1.5185897e-09	2.1260256e-08	0.7096743	789431.7
7.685501317696741e-08	-3.7964742e-09	2.1260256e-08	0.6962618	790501.75
7.685752043039464e-08	-6.8336536e-09	1.8223076e-08	0.68430674	791609.5
7.686000215853534e-08	-1.0630128e-08	2.1260256e-08	0.6743881	792738.7
7.68625097771511e-08	-2.0121313e-08	2.4297435e-08	0.6666687	793908.3
7.68650176676764e-08	-3.2649677e-08	3.0371794e-09	0.6612607	795102.3
7.686750022168685e-08	-2.923285e-08	-9.111538e-09	0.65807575	796303.5
7.687000830897564e-08	-1.585028e-08	-3.0371794e-08	0.6572409	797531.56
7.687251644432981e-08	5.1252402e-09	-2.4297435e-08	0.65912926	798769.44
7.687502473704965e-08	2.3585596e-08	-9.111538e-09	0.66380435	800012.25
7.687750768048846e-08	1.951625e-08	9.111538e-09	0.6709634	801242.5
7.688001625166487e-08	8.257332e-09	9.111538e-09	0.6804611	802480.5
7.688252478843467e-08	-6.64383e-10	3.0371794e-09	0.6918437	803708.7
7.688500797523763e-08	-5.4099756e-09	-3.0371794e-09	0.704707	804909.94
7.688751630381665e-08	-2.4677083e-09	6.074359e-09	0.7192469	806103.9
7.689002454025588e-08	-3.227003e-09	1.2148718e-08	0.7351256	807273.56
7.689250753370291e-08	-1.2338541e-08	6.074359e-09	0.75162035	808403.1
7.689501591471697e-08	-1.8223076e-08	0	0.76840395	809510.9
7.689752405824028e-08	-1.5565544e-08	-1.8223076e-08	0.784862	810580.75
7.690000671993176e-08	1.1389423e-09	-2.4297435e-08	0.8004952	811598.5
7.690251460344318e-08	1.6609574e-08	-1.3667307e-08	0.81532025	812580.56
7.690502216141882e-08	2.201955e-08	1.5185897e-09	0.8288608	813512.7
7.690750398661177e-08	1.0155569e-08	2.1260256e-08	0.8405756	814382.25
7.691001142789015e-08	-7.830228e-09	2.4297435e-08	0.85020906	815204.06
7.691251850792296e-08	-2.1485672e-08	6.074359e-09	0.8572465	815965.56
7.691502534400968e-08	-2.1022975e-08	-3.0371794e-09	0.8616569	816663.44
7.691750658908532e-08	-7.118389e-09	-1.6704487e-08	0.86352986	817289.2
7.69200132567129e-08	6.8336536e-09	-1.8223076e-08	0.8629084	817853.1
7.692251987686714e-08	1.6989222e-08	-7.5929485e-09	0.85970974	818346.06
7.692500083059607e-08	1.4141866e-08	7.5929485e-09	0.85402906	818762.4
7.692750732774669e-08	4.555769e-09	2.2778845e-08	0.84596086	819108.94
7.693001381818788e-08	-6.454006e-09	1.8223076e-08	0.83589065	819379.6
7.693252026573468e-08	-1.4046955e-08	1.0630128e-08	0.8243086	819573.5
7.693500097753958e-08	-1.9551843e-08	7.5929485e-09	0.81184304	819688.8
7.693750733602884e-08	-1.6704487e-08	-7.5929485e-09	0.7985512	819727.8
7.694001357578827e-08	-1.2148718e-08	-1.3667307e-08	0.78479373	819688.44
7.69425196204331e-08	-2.2778845e-09	-1.8223076e-08	0.7709445	819571.06
7.694500045788877e-08	3.7964742e-09	-1.5185897e-08	0.75770915	819378.4
7.694750702807155e-08	1.4046955e-08	-3.0371794e-09	0.74531543	819107.2
7.695001351458388e-08	1.8223076e-08	0	0.73423463	818760.1
7.695252018239439e-08	9.491186e-09	2.4297435e-08	0.7246679	818338.75
7.695500164374538e-08	-3.7964742e-09	3.0371794e-08	0.71680456	817849.8
7.695750876738986e-08	-1.4046955e-08	2.1260256e-08	0.71062595	817285.4
7.696001599633255e-08	-2.2399197e-08	0	0.70647985	816652.5
7.69625233515852e-08	-2.4771994e-08	-1.2148718e-08	0.7046221	815953.3
7.696500531828788e-08	-1.2718188e-08	-9.111538e-09	0.70500773	815198.75
7.69675130376861e-08	-1.945693e-09	-1.2148718e-08	0.70741415	814376.44
7.697002072723358e-08	3.7964742e-09	-1.5185897e-08	0.7116588	813497.1
7.697250288442478e-08	3.215139e-09	-9.111538e-09	0.7175657	812573.9
7.697501074054342e-08	3.7964742e-09	0	0.7251537	811591.3
7.697751866021835e-08	1.2053806e-08	3.0371794e-09	0.73420227	810562.9
7.698000111874234e-08	1.3762219e-08	1.2148718e-08	0.74430203	809503.4
